Data da Pesquisa,Video ID,Channel Title,Title,Published At,Tags,Thumbnails,Category ID,Duration,View Count,Like Count,Dislike Count,Comment Count
19/05/2024,J6YlaeACE4E,Luke Combs,Luke Combs – Ain’t No Love In Oklahoma (From Twisters: The Album) [Official Music Video],2024-05-16T12:00:06Z,,https://i.ytimg.com/vi/J6YlaeACE4E/default.jpg,10,PT3M29S,917891,31875,0,1761
19/05/2024,VL5M5ZihJK4,aCookieGod,The ONE BLOCK SERIES RETURNS in Minecraft Hardcore,2024-05-17T12:00:35Z,"acookiegod,a cookie god,a cookie god minecraft,cookie minecraft,minecraft cookie,minecraft cookie god,cookie god,acookiegod series,acookiegod hardcore,minecraft hardcore,hardcore minecraft,minecraft,extracookie,minecraft one block,one block,one block in minecraft hardcore,minecraft one block skyblock,one block series,acookiegod one block,the one block series returns in hardcore minecraft,the return of the one block series in minecraft hardcore",https://i.ytimg.com/vi/VL5M5ZihJK4/default.jpg,20,PT31M39S,765045,31042,0,2224
19/05/2024,S9NCSb6wAU8,jacknjellify,BFDIA 12: Insectophobe's Nightmare 4 (ft. Kevin MacLeod),2024-05-16T21:30:01Z,"bfdi,animated show,long videos,battle for dream island,battle for bfdi,bfb,bfdia,idfb,tpot,the power of two",https://i.ytimg.com/vi/S9NCSb6wAU8/default.jpg,1,PT21M16S,851666,38104,0,16723
19/05/2024,2kxXPRW3L5M,TheMacLife,"Mike Tyson on Jake Paul: ""I started Jake off, and I’m going to finish him"" | Press Conference",2024-05-17T01:45:24Z,"Conor McGregor,UFC,Dana White,MMAFighting,MMAJunkie,TheMacLife,Mac Life,UFC weigh in,ESPN MMA,Jorge Masvidal,Conor McGregor interview,UFC weigh ins,dana white press conference,conor mcgregor highlights,jake paul,jon jones,logan paul,Nate Diaz,Khamzat Chimaev,Adesanya,jones gane,jon jones highlights,Adesanya Strickland,Sean Strickland,Sean Strickland funny,Aspinall,Face off,staredown,max holloway,justin gaethje,ufc 300,ufc 300 press conference",https://i.ytimg.com/vi/2kxXPRW3L5M/default.jpg,17,PT4M38S,803668,7801,0,3115
19/05/2024,46RUTs8zNYA,KeyGlockVEVO,Key Glock - F**k Around & Find Out (Official Video),2024-05-16T19:00:03Z,"Key,Glock,Fuck,Around,Find,Out,(Official,Video),Paper,Route,EMPIRE,Rap/Hip-Hop",https://i.ytimg.com/vi/46RUTs8zNYA/default.jpg,10,PT2M33S,1149880,34835,0,1650
19/05/2024,vovkzbtYBC8,Ubisoft,Assassin's Creed Shadows: Official World Premiere Trailer,2024-05-15T16:00:08Z,"Assassin,Assassins,Assassin's Creed,Assassin's Creed Shadows,Shadows,Assassin's Creed Codename Red,Assassin's Creed Red,Assassin's Creed Shadows trailer,AC trailer,Shadows trailer,Japan,Action,Adventure,RPG,Ubisoft,Solo",https://i.ytimg.com/vi/vovkzbtYBC8/default.jpg,20,PT3M49S,6723048,257947,0,74236
19/05/2024,Z3Wq-3slqHg,Young Sheldon,Young Sheldon - Saying Goodbye,2024-05-17T03:30:21Z,"the young sheldon,young sheldon,CBS Comedy,young sheldon cast,young sheldon trailer,young sheldon cooper,young sheldon show,young sheldon tv show,cbs young sheldon,Jim Parsons,CBS,Iain Armitage,Zoe Perry,Lance Barber,CBS Sitcom",https://i.ytimg.com/vi/Z3Wq-3slqHg/default.jpg,24,PT2M,306313,4703,0,437
19/05/2024,6COmYeLsz4c,Universal Pictures,Wicked - Official Trailer,2024-05-15T15:00:29Z,,https://i.ytimg.com/vi/6COmYeLsz4c/default.jpg,24,PT3M33S,4164895,153353,0,9767
19/05/2024,nakFH7vMut4,Hangtime,I Mixed Every Dog Treat Into One Piece,2024-05-16T20:47:43Z,,https://i.ytimg.com/vi/nakFH7vMut4/default.jpg,24,PT22M52S,447164,15437,0,3797
19/05/2024,zx2vW0TAJKQ,FINAL FANTASY XIV,FINAL FANTASY XIV: DAWNTRAIL - Job Actions,2024-05-16T11:22:38Z,"FF14,FFXIV,Final Fantasy XIV (Video Game),ファイナルファンタジー,MMO,スクウェア・エニックス,スクエニ,SQUARE ENIX,漆黒のヴィランズ,Shadowbringers,黄金のレガシー,Dawntrail",https://i.ytimg.com/vi/zx2vW0TAJKQ/default.jpg,20,PT21M33S,849837,0,0,0
19/05/2024,3c8c9QEM8AY,Steve Wallis,DIY Bike Trailer Camping,2024-05-16T22:02:41Z,,https://i.ytimg.com/vi/3c8c9QEM8AY/default.jpg,22,PT24M56S,515626,52324,0,6008
19/05/2024,NxQev0biQdc,Malika Andrews - ESPN,Stephen A. on how the Timberwolves can win Game 7: 'Make them FEAR your STAR!' | NBA Countdown,2024-05-17T03:44:57Z,"nba,nba espn,espn nba,malika andrews,espn,Stephen A. Smith,Kendrick Perkins,Bob Myers,Malika Andrews,NBA Countdown,Denver Nuggets,Nikola Jokic,Denver Nuggets vs Minnesota Timberwolves,Western Conference Semifinals,denver nuggets vs minnesota timberwolves,denver nuggets,nuggets vs timberwolves,denver nuggets highlights,minnesota timberwolves,jamal murray,timberwolves vs nuggets,nuggets highlights,nikola jokic,nuggets,nba playoffs,nikola jokic mvp",https://i.ytimg.com/vi/NxQev0biQdc/default.jpg,17,PT3M19S,195616,1855,0,458
19/05/2024,lIyyg6VoOE8,ESPN,JOKIC IS COMING! 🗣️ - Stephen A. WARNS Anthony Edwards ahead of Game 7 👀 | First Take,2024-05-17T15:05:35Z,"first take anthony edwards,anthony edwards nikola jokic,nikola jokic,anthony edwards,minnesota timberwolves,nba,denver nuggets,nba playoffs,nuggets vs timberwolves,timberwolves vs nuggets,timberwolves,nba highlights,anthony edwards highlights,anthony edwards vs nuggets,espn,jokic,nikola jokic highlights,anthony edwards nba,nuggets,nba news,first take nuggets,timberwolves nuggets game 6,espn first take,first take,first take nba,stephen a. smith,#nba",https://i.ytimg.com/vi/lIyyg6VoOE8/default.jpg,17,PT14M32S,936268,11588,0,2867
19/05/2024,MPBi3C5zWtM,WNBA,"New York Liberty vs. Indiana Fever | FULL GAME HIGHLIGHTS | May 16, 2024",2024-05-17T01:29:59Z,"wnba,nba,basketball,women,highlights,amazing,2020",https://i.ytimg.com/vi/MPBi3C5zWtM/default.jpg,17,PT8M55S,302892,2423,0,2022
19/05/2024,LfYV39SKIiM,Ze Frank,True Facts: Pigeons Are Tricking You,2024-05-16T16:16:25Z,,https://i.ytimg.com/vi/LfYV39SKIiM/default.jpg,15,PT11M50S,599835,54527,0,2257
19/05/2024,N53dYv5iZ9s,Phoenix SC,Mojang just changed Pistons forever. And people hate it.,2024-05-16T18:10:09Z,"Command,Blocks,Redstone,Phnixhamsta,phoenix,sc,tutorial,vanilla,mod,know,you,can,see,these,tags,datapack",https://i.ytimg.com/vi/N53dYv5iZ9s/default.jpg,20,PT4M6S,1138063,70550,0,11450
19/05/2024,G8wD53Ls9-I,"Ryan Hall, Y'all",The End Of May Looks WILD…,2024-05-16T17:13:43Z,"weather,weather forecasting,forecasting,forecast,wild weather,extreme weather,intense weather,beautiful weather,weather channel,weather hunter,severe weather,major,intense,extreme,historic,blizzard,snow,heavy snow,major snow storm,snowstorm,snow squall,one foot snow,two feet snow,winter storm,tornado,tornado chasing,tornado chasers,storm chasing,storm chasers,tornadoes,ef5,hurricane,major hurricane,ryan hall",https://i.ytimg.com/vi/G8wD53Ls9-I/default.jpg,24,PT8M36S,546216,30701,0,724
19/05/2024,CFQCwW3cHXA,Travis Hunter,TRAVIS HUNTER EXCLUSIVE BEHIND THE SCENES OF COLLEGE FOOTBALL 25 COVER SHOOT,2024-05-16T14:15:02Z,,https://i.ytimg.com/vi/CFQCwW3cHXA/default.jpg,17,PT37M5S,446141,17630,0,857
19/05/2024,5qNuMfLH0QU,BossManDlowVEVO,BossMan Dlow - Talk My Shit,2024-05-15T20:00:07Z,"BossMan Dlow,Dlow,BossMan,BigZa,Big Za,BossMan DLow,Talk My Shit",https://i.ytimg.com/vi/5qNuMfLH0QU/default.jpg,10,PT2M14S,542603,20373,0,825
19/05/2024,GN6ZlssqNAE,JerryRigEverything,“Thinnest iPad Ever” – WHAT COULD POSSIBLY GO WRONG?,2024-05-16T06:39:24Z,"m4 ipad,ipad pro 13 inch,apple ipad,thinnest apple product,M4 iPad durability test,apple pencil pro,magic keyboard,ipad air,ipad,2024 ipad,iphone",https://i.ytimg.com/vi/GN6ZlssqNAE/default.jpg,26,PT11M2S,2643210,163050,0,8029
19/05/2024,yWlpNm1C5gw,PBS Space Time,Interstellar Expansion WITHOUT Faster Than Light Travel,2024-05-16T20:15:01Z,"Faster Than Light,FTL,FTL Travel,Space,Space Colonization,Outer Space,Physics,Astrophysics,Quantum Mechanics,Space Physics,PBS,Space Time,Time,PBS Space Time,Matt O’Dowd,Einstein,Einsteinian Physics,General Relativity,Special Relativity,Dark Energy,Dark Matter,Black Holes,The Universe,Math,Science Fiction,Calculus,Maths,Holographic Universe,Holographic Principle,Rare Earth,Anthropic Principle,warp drive,speed of light",https://i.ytimg.com/vi/yWlpNm1C5gw/default.jpg,27,PT21M14S,432981,20975,0,3353
19/05/2024,IeLozKdsdfk,Vivziepop,SPRING Into Helluva Boss + Hazbin Hotel,2024-05-16T17:00:09Z,"Vivziepop,Zoophobia",https://i.ytimg.com/vi/IeLozKdsdfk/default.jpg,1,PT3M6S,898664,75454,0,4431
19/05/2024,9P1ZZrgu1-A,KQ ENTERTAINMENT,ATEEZ(에이티즈) - GOLDEN HOUR Intro,2024-05-17T15:00:01Z,"KQ,케이큐,ATEEZ,에이티즈,WORK,GOLDEN HOUR,GOLDEN HOUR : Part.1,kpop,남돌,케이팝,에이티즈 work,홍중,hongjoong,성화,seonghwa,윤호,yunho,여상,yeosang,산,san,민기,mingi,우영,wooyoung,종호,jongho,golden hour intro,코첼라,coachella",https://i.ytimg.com/vi/9P1ZZrgu1-A/default.jpg,10,PT1M34S,170444,46422,0,2191
19/05/2024,VmmnqR_qMAs,Heath Hussar,OUR NEW HOUSE TOUR!!,2024-05-16T22:11:58Z,"Heath Hussar,heath,hussar,scottysire,scotty sire,scott sire,david dobrik,todd smith,toddy smithy,vlogs,vlogsquad,davids vlogs,liza,lizzza,liza koshy,the gabbie show,zane hijazi,tfil,elton castee,comedy,vlog,vlogging,vine,best of vine,Mariah Amato,heath and mariah",https://i.ytimg.com/vi/VmmnqR_qMAs/default.jpg,23,PT24M37S,228283,16340,0,940
19/05/2024,00xelcwOSo8,NBA,"#2 NUGGETS at #3 TIMBERWOLVES | FULL GAME 6 HIGHLIGHTS | May 16, 2024",2024-05-17T03:05:04Z,"Basketball,G League,NBA,game-0042300236",https://i.ytimg.com/vi/00xelcwOSo8/default.jpg,17,PT9M28S,2694823,26883,0,3962
19/05/2024,Fd57NOavMWs,Mrwhosetheboss,I bought the most MINIMALIST Tech ever.,2024-05-17T16:08:21Z,"Minimalist,Tech,Best tech,Gadgets,Cool tech,Technology,Smartphones,iPhone,Apple",https://i.ytimg.com/vi/Fd57NOavMWs/default.jpg,28,PT48M11S,2655393,103658,0,5264
19/05/2024,XZQikYDbMiU,Grian,Hermitcraft 10: Episode 16 - WHAT DOING?,2024-05-15T17:00:31Z,"hermitcraft season 10,grian,episode 5",https://i.ytimg.com/vi/XZQikYDbMiU/default.jpg,20,PT36M55S,1456929,98791,0,4297
20/05/2024,MT11io1YWig,NBA on TNT,Inside the NBA Reacts To Timberwolves Stunning Game 7 Win To Eliminate The Nuggets | NBA on TNT,2024-05-20T03:09:43Z,"NBA on TNT,NBA,Inside the NBA,Charles Barkley,Shaq,Kenny Smith,Ernie Johnson,timberwolves,minnesota,anthony edwards,ant,jokic,denver,nuggets,jamal murray,gobert,rudy gobert,karl anthony-towns,kat,naz reid,playoffs,western conference finals,game 7,game seven,comeback,nba comeback game 7",https://i.ytimg.com/vi/MT11io1YWig/default.jpg,17,PT12M37S,1352958,20413,0,3193
20/05/2024,LhgNWp0evvY,Call of Duty League,Call of Duty League Major III Tournament | Championship Sunday,2024-05-20T01:56:08Z,"Florida Mutineers,Los Angeles Guerrillas,Minnesota Røkkr,Vegas Legion,Seattle Surge,Toronto Ultra,Atlanta FaZe,London Royal Ravens,New York Subliners,OpTic,Call of Duty League,CDL,esports,Call of Duty,COD,COD League,Call of Duty League highlights,Treyarch,Infinity Ward,Boston Breach,Los Angeles Thieves,OpTic Texas,CDL2023,Call of Duty League 2023,Call of Duty: Modern Warfare II,Modern Warfare II,MWII",https://i.ytimg.com/vi/LhgNWp0evvY/default.jpg,20,PT7H58M34S,744443,8731,0,171
20/05/2024,wvtswtBN4qQ,Shane2,Chipotle Conspiracy Investigation,2024-05-19T19:08:33Z,"Shane,Dawson,conspiracy,theories,journalism,investigative journalism,docuseries,documentary,mandela,effects,disneyland",https://i.ytimg.com/vi/wvtswtBN4qQ/default.jpg,23,PT48M48S,423181,26147,0,2596
20/05/2024,ymvjfu_Hm_8,Ryan Trahan,I Tried Every Seat on the Most Expensive Airline,2024-05-18T15:00:47Z,"Ryan,Trahan,I tried,every seat,most expensive airline,I tried every,airplane,plane ticket,$1 vs",https://i.ytimg.com/vi/ymvjfu_Hm_8/default.jpg,24,PT25M23S,7050011,234208,0,18134
20/05/2024,GJKAmywYTgQ,TD BRICKS,I protected a LEGO PRESIDENT...,2024-05-19T14:19:01Z,"lego,lego moc,lego creation,lego city,lego set,lego sets,lego president,i protected a lego president,lego protect the president,lego base,lego military,lego army,lego security,lego house,lego mansion",https://i.ytimg.com/vi/GJKAmywYTgQ/default.jpg,24,PT8M17S,1213865,30006,0,2757
20/05/2024,IHTvqrEOVg4,NBA,"#3 TIMBERWOLVES at #2 NUGGETS | FULL GAME 7 HIGHLIGHTS | May 19, 2024",2024-05-20T02:43:37Z,"Basketball,G League,NBA,game-0042300237",https://i.ytimg.com/vi/IHTvqrEOVg4/default.jpg,17,PT9M50S,2261238,30851,0,5956
20/05/2024,aUXaMdhod7U,The LaBrant Fam,LaBrant Family Baby 5 Official Name Reveal!,2024-05-19T14:00:06Z,"cole and sav,the labrant fam,labrant fam,the labrant family,youtube the labrant fam,everleigh,cole labrant,posie,savannah,tik tok,family,zealand,sunday",https://i.ytimg.com/vi/aUXaMdhod7U/default.jpg,22,PT17M51S,943510,25614,0,3462
20/05/2024,cigru9WYvwI,Sundae Conversation,SKETCH: Sundae Conversation with Caleb Pressley,2024-05-19T13:15:01Z,"sketch,theo von,madden,video games,streamer,glenny balls,twin peaks,airplanes,houston,texans,texas",https://i.ytimg.com/vi/cigru9WYvwI/default.jpg,24,PT5M56S,455736,22543,0,778
20/05/2024,bfONXX3WtT4,Matthew Beem,I Built 5 SECRET Rooms You’d Never Find!,2024-05-19T15:35:58Z,"mbeem10,matthew beem,beem team,matthew beam,beam team,hidden room,hidden gaming room,secret room,secret gaming room,JStu,hidden fort,hidden secret fort,dream gaming room,gaming room inside stairs,morejstu hidden fort,fort under stairs,secret entrance inside stairs,Secret Room,Secret Rooms In Houses,Zealous,Ben Azelart,I Built a Secret Room to Hide from my mom,i built a secret room,MoreJStu,FrenchieFries,5 hidden rooms,5 secret rooms",https://i.ytimg.com/vi/bfONXX3WtT4/default.jpg,22,PT19M19S,713498,13033,0,869
20/05/2024,szKbCpuLguc,Louaista,Why Rappers Are Scared of Kendrick Lamar..,2024-05-19T23:31:49Z,"hip hop,canvas,canvas man,louaista",https://i.ytimg.com/vi/szKbCpuLguc/default.jpg,10,PT20M27S,278708,14959,0,1970
20/05/2024,Kp0TpnJvpNE,BamaBass,"Adding 8,000 Fish to the 5 Acre Pond!",2024-05-20T00:01:00Z,,https://i.ytimg.com/vi/Kp0TpnJvpNE/default.jpg,22,PT26M57S,262619,14911,0,1206
20/05/2024,9XcvLu1sFWk,SBS News,Five days of mourning for Iran’s president killed in helicopter crash | US presents plan to Israel,2024-05-20T09:40:27Z,"sbs,sbs news,sbs news live,sbs news australia,sbs world news,sbs news live now,news australia,news australia today,updated news australia,latest news,australia news latest,Australia,breaking,sbs world news live,red sea news,israel gaza latest news,israel news",https://i.ytimg.com/vi/9XcvLu1sFWk/default.jpg,25,PT14M58S,174359,1522,0,0
20/05/2024,CKpbdCciELk,T-Series Telugu,Fear Song | Devara Part - 1 | NTR | Koratala Siva | Anirudh Ravichander | 10 Oct 2024,2024-05-19T13:31:07Z,"Telugu New song,Telugu Songs,New Songs,Songs Telugu,Telugu Video Songs,Telugu Hit songs,Latest telugu Songs,telugu hit songs,telugu super hit songs,telugu songs,latest video,Fear Video Song,Devara Part - 1,Fear Song Devara Part 1,Fear Song NTR,NTR Fear Song,NTR Latest Song,NTR Fear Telugu Song,Fear Song Anirudh Ravichander,Anirudh Ravichander Fear Song,All Hail The Tiger,Devara,Devara First Single,FearSong,Man Of Masses NTR,Ramajogayya Sastry",https://i.ytimg.com/vi/CKpbdCciELk/default.jpg,10,PT3M17S,9984717,488453,0,23273
20/05/2024,bQF51mqzrY4,SmarterEveryDay,I Accidentally Photographed Something Unknown During the Eclipse - Smarter Every Day 298,2024-05-19T14:00:48Z,"Smarter,Every,Day,Science,Physics,Destin,Sandlin,Education,Math,Smarter Every Day,experiment,nature,demonstration,slow,motion,education,math,science,science education,what is science,Physics of,projects,experiments,science projects,Problem Solving,Sattelite,Space,Rocket,rockets,SpaceX,Space Force,Eclipse",https://i.ytimg.com/vi/bQF51mqzrY4/default.jpg,28,PT23M41S,737633,65049,0,5471
20/05/2024,HOGR6EhGZ5o,JJ Redick,WOLVES STUN THE NUGGETS! | GAME 7 REACTION w/ JJ REDICK AND RICHARD JEFFERSON,2024-05-20T03:30:40Z,"jj redick,jj redick youtube,jj redick podcast,jj redick youtube channel,the old man and the three,nba,jj redick espn,espn,first take,nba highlights,jj redick interview,denver nuggets,nuggets highlights,pacers knicks,tyrese haliburton,jalen brunson,nuggets timberwolves,minnesota timberwolves,anthony edwards,dallas mavericks,luka doncic,kyrie irving,luka doncic kyrie irving,boston celtics,jayson tatum,celtics pacers,nuggets mavericks,nba reaction",https://i.ytimg.com/vi/HOGR6EhGZ5o/default.jpg,17,PT40M42S,301402,5773,0,866
20/05/2024,_BUXTjeKQHk,Dude Perfect,Australia Bucket List,2024-05-18T13:59:49Z,"dude perfect,dude perfect stereotypes,dude perfect water bottle flip,bottle flip,water bottle flip,dude perfect bottle flip,dude perfect basketball,dp,dude perfect world record,edition,nerf,trick shots,trick shot,family,ping pong,bowling,clean,family friendly,bubble wrap,soccer,football,spinner,spinners,fidget spinners,dude,bucket,list,australia,new,zealand,nz,all,blacks,rugby,canyon,swing,bungee,great,barrier,reef,how,ridiculous,collab,jet,boating,shotover,kangaroo",https://i.ytimg.com/vi/_BUXTjeKQHk/default.jpg,17,PT29M59S,2407546,94524,0,3633
20/05/2024,Blr_609J3MU,House of Highlights,Inside the NBA reacts to Malone HEATED Interview & Nuggets loss,2024-05-20T03:34:38Z,"inside the nba,timberwolves vs nuggets,timberwolves vs nuggets game 7,timberwolves vs nuggets live,timberwolves vs nuggets playoffs,timberwolves vs nuggets highlights,timberwolves vs nuggets 2024,timberwolves vs nuggets full game highlights,nba,nba full game highlights,full game highlights,long full game highlights",https://i.ytimg.com/vi/Blr_609J3MU/default.jpg,17,PT7M35S,837448,10885,0,4328
20/05/2024,L79UZolcagY,NASCAR,Ricky Stenhouse Jr. swings on Kyle Busch post-race at North Wilkesboro,2024-05-20T02:11:48Z,"NASCAR,nascar,NASCAR Cup Series,nascar full race,nascar highlights,nascar youtube,#nascar,#NASCAR,next gen,YouTube shorts,nascar shorts,nascar on youtube,extended highlights,nascar on fox,FS1,NBC Sports,Ross Chastain,Chastain,nascar full race 2024,2024 season,nascar on netflix,netflix,nascar full speed,nascar full speed on netflix,Ricky Stenhouse Jr. swings on Kyle Busch post-race at North Wilkesboro,ricky stenhouse jr,kyle busch",https://i.ytimg.com/vi/L79UZolcagY/default.jpg,17,PT1M10S,144429,1192,0,423
20/05/2024,y3mydzdsCKc,The B3,I simulated a LEGO ECOSYSTEM...,2024-05-19T14:01:00Z,,https://i.ytimg.com/vi/y3mydzdsCKc/default.jpg,24,PT11M42S,386385,11507,0,1905
20/05/2024,CJme3iB1eS8,"Ryan Hall, Y'all",We’re About To Get Rocked By These Big Storms…,2024-05-19T14:47:20Z,"weather,weather forecasting,forecasting,forecast,wild weather,extreme weather,intense weather,beautiful weather,weather channel,weather hunter,severe weather,major,intense,extreme,historic,blizzard,snow,heavy snow,major snow storm,snowstorm,snow squall,one foot snow,two feet snow,winter storm,tornado,tornado chasing,tornado chasers,storm chasing,storm chasers,tornadoes,ef5,hurricane,major hurricane,ryan hall",https://i.ytimg.com/vi/CJme3iB1eS8/default.jpg,24,PT9M8S,539008,31122,0,1015
20/05/2024,So80hc00lgA,Optus Sport,FAREWELL SPEECH: Jurgen Klopp addresses Liverpool fans at Anfield for the final time 🎤,2024-05-19T18:12:15Z,"how to watch,optus sport,australia,highlights,premier,league,goal,premier league highlights,goals,soccer,football,premier league,epl,premier league fixtures,uefa,fifa,fa,pl,epl highlights,laliga,la liga,spanish league",https://i.ytimg.com/vi/So80hc00lgA/default.jpg,17,PT12M18S,1168801,28505,0,1898
20/05/2024,6hVcBKxXTXc,DAZN Boxing,UNDISPUTED CHAMPION CROWNED | Tyson Fury vs. Oleksandr Usyk Fight Highlights (Ring of Fire),2024-05-19T00:06:52Z,"dazn,boxing,highlights,full fight,ko,knockout,top 10,The DAZN Boxing Show,Pelea,Boxeo,Pugile,dazn boxing",https://i.ytimg.com/vi/6hVcBKxXTXc/default.jpg,17,PT3M16S,7497751,76891,0,13093
20/05/2024,8FbQh1gm8X4,LiveNOW from FOX,Iran helicopter crash: Iranian President Raisi suffers 'hard landing' |LiveNOW from FOX,2024-05-19T14:06:48Z,"news,raisi,iran helicopter crash,president raisi,ebrahim raisi,jpost,raining fish iran,iran israel,israel hamas war,live iran,iran news,hamas,helicopter crash,iran presdent helicopter crash,ebrahim raisis,azerbaijam,iran presdient dead,presidente iran,iran helicopters,iran,iran president,iranian president ebrahim raisis,ibrahim raisi,iranian president raisi,president ebrahim raisis,raisi iran,iran news today live,iran news live,iran news today",https://i.ytimg.com/vi/8FbQh1gm8X4/default.jpg,25,PT2M31S,898743,5754,0,3496
20/05/2024,t1jfe5f0L7M,OfflineTV,OFFLINETV RACES SOAPBOX CARS,2024-05-19T00:01:13Z,"OfflineTV,Scarra,Poki,Pokimane,Lily,LilyPichu,DisguisedToast,Toast,TwitchTV,Streaming,Vlog,Fail,Epic,Gamers,Streamers,OTV,Michael Reeves,Michael,Reeves,QuarterJade,Masayoshi,Sydeon,OfflineTV boxcars,boxcar races,boxcar racing,boxcars,otv boxcars",https://i.ytimg.com/vi/t1jfe5f0L7M/default.jpg,24,PT37M27S,822449,53025,0,1801
20/05/2024,9-IBJJbe3_0,KAED,WE HAD A SLEEP OVER W/ B N S *TOO LIT*,2024-05-19T23:32:21Z,"THE ACE FAMILY,KB AND KARLA,THESEFOOS,GNB OFFICIAL,B N S,B N S PREGNANT,KAED,KAREN MENDOZA,EDDIE ZEPEDA,ALANNIZED,LA PLATICA,SUELTA LA LENGUA CON ITATI,NATHALY,JATHALY,BLESIV,ADAMRAYOKAY,LOUIE'S LIFE,THE TRENCH FAMILY,BENNY SOLIVEN,ALONDRADESSY,LES DO MAKEUP,SANTEA,LOS BOYZ,ELSY GUEVARA,ANGEL G,JAKE WEBBER",https://i.ytimg.com/vi/9-IBJJbe3_0/default.jpg,24,PT21M45S,189780,10385,0,356
20/05/2024,LWKy8Qs1x-4,Sydeon,Blind Guess The Pizza Challenge! (ft. @QuarterJade),2024-05-19T18:00:10Z,"Sydeon,OfflineTV,funnymoments,Sydeon OfflineTV,sydney otv and friends,disguisedtoast,sydney toast,sydeon disguisedtoast,disguisedtoast challenge,sydeon blind guess,disguisedtoast blind guess the,blind guess challenge,disguisedtoast blind guess,blind guess the pizza challenge,blind guess pizza,sydeon pizza,sydney otv pizza,fast food challenge,blind carpool guess food challenge,carpool challenge,trying out every pizza,sydeon quarterjade,quarterjade blind guess",https://i.ytimg.com/vi/LWKy8Qs1x-4/default.jpg,22,PT48M26S,192345,11359,0,555
20/05/2024,qBy56YqROLY,SocksReact,I Got Trapped in the Amazing Digital Circus,2024-05-19T19:22:21Z,"socksfor1,sockreacts,tiktok,react,the amazing digital circus,the amazing digital circus reaction,amazing digital circus,digital circus,amazing digital circus reaction,digital circus reaction,amazing digital circus episode 2,the amazing digital circus episode 2,the amazing digital circus episode 2 reaction,the amazing digital circus pilot reaction,amazing digital circus episode 2 reaction,amazing digital circus ep 2,reaction,the amazing digital circus pilot,socksreact,ha",https://i.ytimg.com/vi/qBy56YqROLY/default.jpg,23,PT53M19S,457352,15224,0,2258
20/05/2024,bJIRa5gZsxw,Scump,OPTIC WIN MAJOR 3 CHAMPS!!,2024-05-20T01:02:31Z,"scump,scumpii,scumpie,scumpy,CDL,Modern Warfare,Warzone,Call of Duty,CoD,Call of Duty Warzone,OpTic,Black Ops,Nuke,Funny,Fail,Comedy,Twitch,Streaming,Warzone Clips,Twitch Clips,Professional,Pro,Pro Player,eSports,Professional Player,Pro CoD Player,Pro Call Of Duty Player,Pro Warzone,OpTic Gaming,CoD Warzone,Warzone funny,CoD Clips,React,Reaction,call of duty texas,win,major",https://i.ytimg.com/vi/bJIRa5gZsxw/default.jpg,20,PT21M44S,134907,7644,0,497
20/05/2024,W1QDaXkufCo,EA SPORTS College,College Football 25 | Official Reveal Trailer,2024-05-17T14:55:07Z,"college football,college football 25,college football 25 trailer,college football reveal,college official,cfb,cfb 25,cfb 25 trailer,cfb 25 reveal,cfb 25 announce,college football release date,college football 25 game,ea sports,ea sports cfb,ea sports college football,cfb 25 gameplay,college football 25 gameplay,college football cover,college ps5,college xbox,college football 2025,college football 2024,ncaa,ncaa trailer,ncaa ea sports,ncaa 2024",https://i.ytimg.com/vi/W1QDaXkufCo/default.jpg,20,PT1M57S,2115850,82878,0,11843
20/05/2024,sEe7wicNPmI,Markiplier,I am NOT an EMBARASSMENT | AFK Journey,2024-05-18T20:56:40Z,"markiplier,afk journey,mobile game,ios,android,iphone",https://i.ytimg.com/vi/sEe7wicNPmI/default.jpg,20,PT23M24S,807325,73165,0,7442
20/05/2024,EbPJ1uMANkM,SuperHorrorBro,Indigo Park: Chapter 1 - The Story Explained,2024-05-19T19:30:00Z,"Indigo Park,Indigo Park Chapter 1,Indigo Park story explained,Indigo Park ending,Indigo Park Game Theory,Indigo Park the story explained,Indigo Park secrets,SuperHorrorBro,superhorrorbro story explained,superhorrorbro indigo park,Rambley the Raccoon,Mollie Macaw,indigo park story breakdown",https://i.ytimg.com/vi/EbPJ1uMANkM/default.jpg,20,PT15M59S,186658,10911,0,979
20/05/2024,HPH0HgotIE4,Saturday Night Live,Weekend Update: Colin Jost and Michael Che Swap Jokes for Season 49 Finale - SNL,2024-05-19T05:37:07Z,"SNL05182024,saturday night live season 49,snl 49,weekend update,weekend update snl,weekend update saturday night live,colin jost,michael che,trump,joe biden,donald trump,snl news,saturday night live news,saturday night live jake gyllenhaal,joke swap,comedy,sketch,funny,hilarious,late night,host,guest,laugh,impersonation,actor,improv,season 49,jake gyllenhaal,jake gylenhal,jake jillenhall,jake gyllenhaal hosts snl,snl skit,snl sketch,hosting,SNL host",https://i.ytimg.com/vi/HPH0HgotIE4/default.jpg,23,PT5M23S,1929982,38562,0,1760
20/05/2024,wya4iAJLlzs,FORMULA 1,Race Highlights | 2024 Emilia Romagna Grand Prix,2024-05-19T15:15:29Z,"F1,Formula One,Formula 1,Sports,Sport,Action,GP,Grand Prix,Auto Racing,Motor Racing",https://i.ytimg.com/vi/wya4iAJLlzs/default.jpg,17,PT8M1S,3861431,82045,0,3261
